GeneID	CTRL_1	CTRL_2	CTRL_3	CTRL_4	CTRL_5	CTRL_6	PD_1	PD_2	PD_3	PD_4	PD_5	PD_6	PD_7	PD_8
ZNF419	9.629643902	0	6.940522308	5.611719091	11.72632312	27.84031802	7.02363817	6.801310119	5.300345102	10.85634717	5.896122612	5.217938498	0	14.55226907
ZNF420	0	0	0	4.208789318	0	0	0	11.33551687	0	0	4.654833641	0.652242312	4.741390663	0
ZNF423	3.965147489	19.91897411	34.70261154	18.93955193	12.56391763	0	0	9.068413492	5.300345102	0	4.654833641	0	4.741390663	10.07464782
ZNF425	1.699348924	2.096734117	3.470261154	1.402929773	0	17.8973473	0	0	0	0	4.654833641	0	0	2.238810626
ZNF426	22.37476083	1.048367059	12.14591404	7.71611375	18.42707919	0	8.584446653	0	10.6006902	0	10.24063401	20.87175399	7.902317771	0
ZNF428	1.132899283	3.145101176	6.072957019	0	5.025567053	31.8175063	14.82768058	4.534206746	0	0	3.41354467	8.479150059	4.741390663	0
ZNF429	12.17866729	7.33856941	6.940522308	11.22343818	3.350378035	11.93156486	15.60808482	15.86972361	34.45224316	3.618782389	18.30901232	7.826907747	13.43394021	20.14929564
ZNF43	8.213519799	8.386936469	3.470261154	0	0	0	0.780404241	0	0	18.09391195	7.447733826	10.435877	1.580463554	0
ZNF430	1.132899283	0	0	4.208789318	19.2646737	0	5.462829688	6.801310119	0	0	3.723866913	4.565696186	8.692549548	2.238810626
ZNF431	16.71026442	12.5804047	13.01347933	40.68496341	14.23910665	11.93156486	26.5337442	6.801310119	0	34.3784327	17.99869008	31.9598733	18.17533087	5.597026566
ZNF432	9.912868723	6.290202352	6.072957019	5.611719091	8.375945088	0	8.584446653	18.13682698	7.950517653	23.52208553	3.723866913	9.783634684	11.85347666	30.22394346
ZNF433	2.265798565	0	0	0	0	0	14.82768058	0	0	0	0.310322243	1.956726937	0	4.477621253
ZNF433-AS1	0	0	4.337826442	0	21.77745723	0	0	0	2.650172551	0	2.792900185	13.04484624	0	0
ZNF438	12.46189211	7.33856941	1.735130577	0	5.025567053	5.965782432	14.04727634	11.33551687	5.300345102	9.046955973	7.137411583	4.565696186	0	34.70156471
ZNF439	5.381271593	11.53203764	12.14591404	3.507324432	0	0	18.72970179	6.801310119	0	5.428173584	8.068378311	13.04484624	0	5.597026566
ZNF44	16.99348924	7.33856941	6.072957019	11.22343818	0	0	0	6.801310119	0	16.28452075	12.10256747	8.479150059	16.59486732	5.597026566
ZNF440	5.381271593	3.145101176	5.205391731	2.104394659	0	1.988594144	9.364850894	0	0	0	9.309667282	7.826907747	3.160927109	10.07464782
ZNF441	4.24837231	10.48367059	12.14591404	0.701464886	10.88872861	0	7.02363817	0	0	0	2.172255699	5.217938498	0	0
ZNF442	5.664496413	1.048367059	4.337826442	6.313183977	0	0	7.02363817	0	15.90103531	0	2.792900185	2.608969249	0	0
ZNF443	2.549023386	0	0	2.104394659	5.025567053	0	0	0	0	9.046955973	0	0	3.160927109	0
ZNF444	21.80831119	19.91897411	27.76208923	7.014648863	3.350378035	29.82891216	10.92565938	2.267103373	10.6006902	23.52208553	12.72321195	17.61054243	26.86788042	0
ZNF445	47.86499469	37.74121411	36.43774212	21.74541148	71.19553325	13.92015901	83.5032538	77.08151468	60.95396868	92.27895093	36.61802464	53.4838696	30.02880753	36.94037534
ZNF446	4.24837231	0	0	0	0	9.94297072	0	0	13.25086276	7.237564779	0.930966728	0	0	0
ZNF449	4.531597131	5.241835293	21.68913221	1.402929773	4.187972544	0	0	0	0	0	4.654833641	3.261211561	3.160927109	0
ZNF45	7.647070158	13.62877176	2.602695865	0.701464886	0	0	1.560808482	11.33551687	7.950517653	5.428173584	4.034189156	3.913453873	2.370695331	1.119405313
ZNF451	45.31597131	54.51508705	53.78904788	61.72891	16.75189018	3.977188288	67.89516898	38.54075734	111.3072471	43.42538867	54.61671472	74.3556236	83.76456838	61.56729223
ZNF454	6.230946055	12.5804047	6.072957019	4.208789318	0	0	11.70606362	13.60262024	0	27.14086792	0.930966728	0.652242312	0	23.50751158
ZNF460	50.13079326	54.51508705	26.89452394	45.59521761	39.36694191	1.988594144	49.16546719	11.33551687	13.25086276	0	45.92769193	65.87647354	56.10645618	29.10453814
ZNF460-AS1	5.664496413	7.33856941	2.602695865	2.805859545	0	0	0	0	0	0	0.310322243	0	0	0
ZNF461	3.398697848	6.290202352	7.808087596	2.805859545	9.213539597	0	6.243233929	9.068413492	5.300345102	23.52208553	1.861933456	4.565696186	2.370695331	0
ZNF462	41.63404864	16.77387294	32.96748096	33.67031454	30.15340232	37.78328874	13.2668721	9.068413492	0	21.71269434	35.68705792	35.22108486	28.44834398	42.5374019
ZNF467	1.982573745	0	1.735130577	0	0	0	0	0	29.15189806	1.809391195	1.861933456	0	0	0
ZNF468	5.947721234	8.386936469	13.01347933	0	3.350378035	0	0	0	0	0	1.551611214	5.87018081	0	0
ZNF469	15.57736514	22.01570823	3.470261154	3.507324432	14.23910665	5.965782432	13.2668721	13.60262024	18.55120786	14.47512956	11.79224522	9.783634684	5.53162244	5.597026566
ZNF470	13.02834175	11.53203764	10.41078346	7.014648863	1.675189018	0	16.38848906	11.33551687	45.05293337	10.85634717	13.34385644	13.69708856	1.580463554	0
ZNF471	9.629643902	5.241835293	8.675652885	23.84980613	4.187972544	15.90875315	0	18.13682698	18.55120786	27.14086792	14.58514541	10.435877	4.741390663	7.835837193
ZNF473	3.398697848	22.01570823	2.602695865	0	0	0	0	9.068413492	0	16.28452075	3.103222427	1.956726937	8.692549548	10.07464782
ZNF48	3.681922669	8.386936469	0.867565288	4.208789318	0	0	0	0	10.6006902	0	1.861933456	1.304484624	0	0
ZNF480	11.61221765	8.386936469	4.337826442	4.208789318	10.05113411	0	0	4.534206746	0	0	17.06772335	1.956726937	0	0
ZNF483	255.4687882	206.5283105	163.1022742	193.6043086	158.3053622	133.2358076	285.6279523	353.6681262	193.4625962	269.599288	306.2880536	319.598733	196.7677125	164.552581
ZNF484	18.40961334	15.72550588	8.675652885	6.313183977	15.91429567	0	24.97293572	31.73944722	0	9.046955973	14.89546765	12.39260393	3.160927109	31.34334877
ZNF485	1.982573745	4.193468234	0	3.507324432	4.187972544	0	0	0	2.650172551	0	0.930966728	3.913453873	0	0
ZNF486	0.849674462	4.193468234	2.602695865	0.701464886	0	0	0	0	2.650172551	0	4.965155884	1.304484624	7.902317771	0
ZNF487	7.930294978	0	0.867565288	2.104394659	4.187972544	0	3.121616965	0	10.6006902	14.47512956	1.861933456	3.261211561	7.112085994	8.955242506
ZNF488	15.29414032	16.77387294	28.62965452	12.62636795	16.75189018	29.82891216	11.70606362	24.9381371	53.00345102	50.66295345	28.54964633	15.00157318	0	20.14929564
ZNF490	0	0	2.602695865	2.805859545	0	0	1.560808482	4.534206746	0	0	1.861933456	13.04484624	0	0
ZNF491	9.346419082	3.145101176	2.602695865	0	0	0	0	2.267103373	0	0	2.172255699	0	0	2.238810626
ZNF493	74.20490301	27.25754352	26.02695865	42.78935807	38.52934741	19.88594144	24.19253148	11.33551687	31.80207061	56.09112703	54.61671472	43.04799261	55.3162244	33.5821594
ZNF496	9.063194261	17.82224	18.21887106	4.910254204	5.863161562	9.94297072	13.2668721	0	37.10241572	12.66573836	14.58514541	7.826907747	11.06324488	29.10453814
ZNF500	10.19609354	2.096734117	19.08643635	2.104394659	0	0	15.60808482	0	0	10.85634717	7.758056069	7.174665435	1.580463554	0
ZNF503	0	11.53203764	2.602695865	0	14.23910665	0	1.560808482	0	0	0	2.482577942	0.652242312	11.06324488	35.82097002
ZNF506	26.0566835	40.88631529	30.3647851	42.78935807	13.40151214	25.85172387	49.94587143	49.87627421	58.30379612	12.66573836	15.51611214	43.04799261	36.35066175	10.07464782
ZNF507	19.82573745	12.5804047	18.21887106	33.67031454	22.61505174	5.965782432	28.09455268	90.68413492	13.25086276	21.71269434	31.65286876	22.17623862	18.96556265	0
ZNF510	11.32899283	8.386936469	19.95400163	28.76006034	11.72632312	0	22.63172299	27.20524048	47.70310592	5.428173584	12.72321195	13.69708856	13.43394021	16.7910797
ZNF512	18.40961334	14.67713882	20.82156692	11.22343818	19.2646737	0	8.584446653	18.13682698	7.950517653	10.85634717	8.378700554	26.08969249	12.64370843	19.02989032
ZNF512B	14.16124103	0	0	11.22343818	35.17896937	1.988594144	0	0	15.90103531	5.428173584	13.65417868	6.522423122	0	0
ZNF513	1.699348924	14.67713882	6.072957019	0.701464886	7.538350579	0	0	9.068413492	13.25086276	0	3.723866913	0	7.902317771	10.07464782
ZNF514	15.01091549	2.096734117	20.82156692	16.83515727	14.23910665	11.93156486	11.70606362	13.60262024	29.15189806	66.9474742	26.06706839	15.65381549	18.17533087	0
ZNF516	15.29414032	5.241835293	24.29182808	18.23808704	24.29024076	13.92015901	8.584446653	24.9381371	13.25086276	0	15.51611214	13.69708856	9.482781326	41.41799659
ZNF517	6.230946055	3.145101176	0.867565288	0	6.70075607	17.8973473	0	0	0	0	1.241288971	1.304484624	0	0
ZNF518A	49.84756844	40.88631529	29.49721981	57.52012068	10.88872861	45.73766531	28.87495692	31.73944722	21.20138041	10.85634717	29.17029082	51.52714267	17.3850991	53.73145504
ZNF518B	11.32899283	18.87060706	6.072957019	8.417578636	12.56391763	1.988594144	22.63172299	2.267103373	2.650172551	10.85634717	30.41157979	22.82848093	22.12648976	13.43286376
ZNF519	8.213519799	6.290202352	0.867565288	11.92490307	5.025567053	0	13.2668721	0	0	0	10.24063401	16.95830012	5.53162244	3.35821594
ZNF521	5.381271593	0	10.41078346	2.104394659	9.213539597	39.77188288	0	38.54075734	0	3.618782389	7.758056069	7.826907747	13.43394021	23.50751158
ZNF524	8.213519799	0	2.602695865	0	0	0	7.02363817	0	0	0	0.620644485	1.956726937	3.160927109	10.07464782
ZNF525	7.930294978	11.53203764	1.735130577	12.62636795	10.05113411	0	0	36.27365397	15.90103531	0	5.585800369	2.608969249	0.790231777	0
ZNF526	1.982573745	0	0	0	16.75189018	7.954376576	5.462829688	0	10.6006902	23.52208553	0.620644485	3.261211561	8.692549548	0
ZNF527	7.363845337	3.145101176	0	14.02929773	15.91429567	0	0	6.801310119	0	25.33147673	6.516767098	6.522423122	0	10.07464782
ZNF528	39.65147489	5.241835293	31.23235038	14.73076261	31.82859133	0	13.2668721	9.068413492	5.300345102	25.33147673	17.99869008	20.87175399	22.12648976	11.19405313
ZNF528-AS1	3.965147489	4.193468234	2.602695865	10.52197329	2.512783526	11.93156486	1.560808482	0	0	7.237564779	6.206444855	10.435877	4.741390663	30.22394346
ZNF529	12.46189211	39.83794823	17.35130577	25.25273591	20.10226821	33.80610045	21.07091451	0	0	0	18.30901232	15.00157318	18.96556265	32.46275408
ZNF529-AS1	11.04576801	15.72550588	0	7.014648863	1.675189018	0	0	0	5.300345102	0	7.137411583	9.131392371	7.112085994	1.119405313
ZNF532	72.50555409	64.99875763	67.6700925	54.01279625	69.52034423	25.85172387	69.45597746	34.0065506	39.75258827	86.85077734	54.61671472	54.13611192	24.49718509	99.62707288
ZNF536	40.50114935	22.01570823	33.83504625	19.64101682	7.538350579	15.90875315	0	20.40393036	18.55120786	32.5690415	22.96384596	17.61054243	7.112085994	29.10453814
ZNF540	7.363845337	6.290202352	7.808087596	2.104394659	0	0	5.462829688	0	0	0	4.344511398	5.87018081	15.80463554	12.31345845
ZNF541	3.115473027	0	0	0	4.187972544	0	0	0	0	0	2.792900185	0	11.06324488	0
ZNF542P	13.02834175	6.290202352	0	2.104394659	15.07670116	21.87453558	0	18.13682698	0	0	11.48192298	8.479150059	1.580463554	6.716431879
ZNF543	3.398697848	0	13.01347933	8.417578636	5.863161562	0	21.85131875	2.267103373	0	0	6.206444855	10.435877	17.3850991	0
ZNF544	17.55993888	14.67713882	6.072957019	7.71611375	5.863161562	9.94297072	25.75333996	0	13.25086276	0	10.24063401	10.435877	0	11.19405313
ZNF547	2.832248207	0	0	0	0	9.94297072	0	0	0	0	0.620644485	1.304484624	2.370695331	0
ZNF548	9.912868723	2.096734117	7.808087596	8.417578636	5.025567053	0	6.243233929	13.60262024	0	1.809391195	4.034189156	11.74036162	0	10.07464782
ZNF549	6.797395696	0	2.602695865	15.4322275	0	0	24.19253148	6.801310119	10.6006902	0	9.309667282	13.04484624	0	0
ZNF550	2.265798565	3.145101176	7.808087596	0.701464886	9.213539597	23.86312973	0	0	0	0	0.310322243	3.913453873	3.160927109	0
ZNF551	4.24837231	6.290202352	1.735130577	0	5.863161562	9.94297072	3.902021206	0	0	0	3.103222427	1.956726937	0	2.238810626
ZNF552	4.531597131	0	0	0.701464886	9.213539597	11.93156486	0	6.801310119	0	0	4.344511398	2.608969249	3.951158886	7.835837193
ZNF554	13.87801621	5.241835293	3.470261154	6.313183977	0	11.93156486	7.804042411	0	0	9.046955973	0	6.522423122	0	0
ZNF555	12.46189211	24.11244235	10.41078346	9.820508408	3.350378035	11.93156486	6.243233929	15.86972361	0	18.09391195	15.82643438	10.435877	7.112085994	30.22394346
ZNF556	1.416124103	3.145101176	3.470261154	0	0	0	0	0	0	0	0	0	0	11.19405313
ZNF557	6.797395696	9.435303528	9.543218173	0	16.75189018	0	8.584446653	20.40393036	0	0	4.654833641	4.565696186	6.321854217	16.7910797
ZNF558	1.699348924	2.096734117	10.41078346	0	0	9.94297072	5.462829688	68.01310119	5.300345102	14.47512956	4.034189156	0	14.22417199	0
ZNF559	4.531597131	12.5804047	5.205391731	14.02929773	7.538350579	15.90875315	0	0	5.300345102	10.85634717	13.0335342	13.69708856	0	40.29859128
ZNF56	1.132899283	0	7.808087596	5.611719091	0	0	0	0	0	3.618782389	3.103222427	1.304484624	0.790231777	0
ZNF561	14.16124103	3.145101176	2.602695865	9.119043522	10.88872861	3.977188288	10.92565938	22.67103373	7.950517653	7.237564779	10.55095625	15.00157318	19.75579443	0
ZNF561-AS1	5.098046772	6.290202352	0	0	0	0	2.341212723	6.801310119	0	0	10.55095625	7.174665435	1.580463554	8.955242506
ZNF562	46.16564577	22.01570823	26.89452394	25.25273591	38.52934741	23.86312973	46.82425447	74.81441131	39.75258827	9.046955973	39.10060259	33.26435792	63.21854217	51.49264441
ZNF563	8.77996944	0	5.205391731	0	0	0	7.02363817	0	0	0	0.930966728	0	0	10.07464782
ZNF564	0	0	1.735130577	0	0	11.93156486	3.902021206	6.801310119	0	0	1.861933456	0	0	5.597026566
ZNF565	0	0	4.337826442	3.507324432	0	0	0	0	21.20138041	0	1.241288971	4.565696186	3.951158886	0
ZNF566	11.61221765	7.33856941	6.940522308	3.507324432	7.538350579	15.90875315	11.70606362	2.267103373	18.55120786	0	11.17160074	5.87018081	1.580463554	13.43286376
ZNF567	5.947721234	7.33856941	0	0	0	0	0	0	15.90103531	0	2.172255699	0	3.160927109	0
ZNF568	7.363845337	11.53203764	9.543218173	9.119043522	20.93986272	3.977188288	24.19253148	0	10.6006902	37.99721509	4.965155884	22.17623862	11.06324488	0
ZNF569	0	0	14.7486099	0	1.675189018	0	3.902021206	0	7.950517653	0	3.41354467	11.74036162	3.160927109	12.31345845
ZNF57	0	2.096734117	0	0	1.675189018	0	0	11.33551687	0	0	1.241288971	0	0	0
ZNF570	8.77996944	3.145101176	12.14591404	11.92490307	11.72632312	5.965782432	16.38848906	0	7.950517653	7.237564779	8.689022797	13.69708856	9.482781326	33.5821594
ZNF571	3.115473027	3.145101176	0.867565288	0	12.56391763	0	5.462829688	11.33551687	13.25086276	32.5690415	5.896122612	6.522423122	13.43394021	4.477621253
ZNF571-AS1	9.063194261	8.386936469	2.602695865	2.805859545	14.23910665	17.8973473	3.121616965	4.534206746	0	0	1.241288971	0	0	29.10453814
ZNF572	0	0	4.337826442	0.701464886	0	0	0	0	10.6006902	0	1.241288971	0	0	0
ZNF573	9.629643902	0	7.808087596	10.52197329	11.72632312	19.88594144	7.02363817	0	45.05293337	14.47512956	5.896122612	9.131392371	3.951158886	21.26870095
ZNF574	0	0	0.867565288	4.208789318	0	23.86312973	0	0	21.20138041	0	11.79224522	0	0	0
ZNF576	2.549023386	0	0	1.402929773	0	0	7.02363817	4.534206746	2.650172551	5.428173584	6.206444855	5.87018081	0	2.238810626
ZNF577	1.982573745	19.91897411	19.08643635	5.611719091	3.350378035	19.88594144	3.902021206	6.801310119	0	0	8.99934504	9.131392371	14.22417199	3.35821594
ZNF578	3.398697848	0	4.337826442	11.22343818	0.837594509	19.88594144	0	0	0	0	6.82708934	4.565696186	0	17.91048501
ZNF579	2.832248207	20.96734117	3.470261154	5.611719091	4.187972544	0	16.38848906	0	5.300345102	32.5690415	3.103222427	6.522423122	15.01440377	0
ZNF580	8.49674462	4.193468234	10.41078346	3.507324432	9.213539597	25.85172387	4.682425447	2.267103373	0	14.47512956	5.275478127	3.913453873	7.902317771	0
ZNF581	0	8.386936469	1.735130577	0	0	0	0	0	18.55120786	0	0.310322243	0	0	0
ZNF582	1.982573745	6.290202352	4.337826442	2.805859545	0	0	0	6.801310119	0	10.85634717	4.654833641	10.435877	0	0
ZNF582-AS1	3.115473027	0	0	0	0	29.82891216	0	0	0	0	2.792900185	2.608969249	0	0
ZNF583	2.265798565	5.241835293	6.072957019	3.507324432	5.863161562	0	14.04727634	13.60262024	42.40276082	3.618782389	7.447733826	3.261211561	3.951158886	8.955242506
ZNF584	3.115473027	10.48367059	0	0	0	0	3.902021206	0	0	0	5.275478127	9.131392371	0	0
ZNF585A	15.57736514	17.82224	1.735130577	11.92490307	10.05113411	11.93156486	26.5337442	40.80786071	0	21.71269434	17.06772335	13.69708856	22.12648976	17.91048501
ZNF585B	9.629643902	17.82224	9.543218173	16.83515727	11.72632312	1.988594144	0	18.13682698	7.950517653	34.3784327	22.34320148	9.131392371	8.692549548	3.35821594
ZNF586	20.39218709	6.290202352	39.90800327	21.04394659	16.75189018	0	11.70606362	0	34.45224316	1.809391195	14.89546765	18.91502706	11.85347666	0
ZNF587	39.65147489	38.78958117	14.7486099	44.19228784	3.350378035	9.94297072	51.50667992	58.9446877	95.40621184	50.66295345	44.68640296	55.44059654	44.25297952	53.73145504
ZNF587B	15.01091549	14.67713882	35.57017683	16.83515727	14.23910665	21.87453558	49.16546719	20.40393036	31.80207061	0	14.27482317	13.04484624	5.53162244	30.22394346
ZNF589	10.19609354	18.87060706	1.735130577	3.507324432	8.375945088	7.954376576	12.48646786	0	15.90103531	0	2.172255699	10.435877	22.91672154	20.14929564
ZNF592	12.17866729	0	19.95400163	19.64101682	24.29024076	0	31.99657389	4.534206746	13.25086276	12.66573836	32.89415773	31.30763099	18.96556265	5.597026566
ZNF594	5.947721234	13.62877176	0.867565288	11.92490307	5.025567053	13.92015901	5.462829688	18.13682698	0	0	5.585800369	13.69708856	6.321854217	0
ZNF595	0	3.145101176	1.735130577	11.92490307	5.025567053	0	0	13.60262024	10.6006902	10.85634717	5.896122612	2.608969249	7.112085994	0
ZNF596	1.982573745	0	0	2.805859545	7.538350579	0	3.121616965	0	0	0	0.310322243	0	0	0
ZNF597	1.982573745	0	4.337826442	4.208789318	12.56391763	0	0	0	13.25086276	0	2.482577942	1.304484624	0	0
ZNF598	5.381271593	0	0	0	0	5.965782432	7.804042411	0	0	0	0.620644485	5.217938498	0	1.119405313
ZNF599	1.699348924	0	5.205391731	2.104394659	10.05113411	0	0	24.9381371	0	21.71269434	6.206444855	5.87018081	0	10.07464782
ZNF602P	4.24837231	6.290202352	0	9.820508408	0	9.94297072	0	0	0	0	0	0	0	0
ZNF605	18.12638852	23.06407529	18.21887106	0	0	31.8175063	10.14525513	4.534206746	21.20138041	18.09391195	17.37804559	22.17623862	5.53162244	11.19405313
ZNF606	5.664496413	16.77387294	3.470261154	15.4322275	10.05113411	0	0	0	0	16.28452075	4.344511398	15.00157318	9.482781326	27.98513283
ZNF607	7.080620516	0	7.808087596	23.14834125	0	0	0	15.86972361	7.950517653	0	3.723866913	10.435877	21.33625798	0
ZNF608	16.71026442	23.06407529	44.24582971	21.04394659	5.863161562	0	0	0	10.6006902	0	26.37739063	19.56726937	18.96556265	23.50751158
ZNF609	69.67330588	66.04712469	90.22679	58.92305045	31.82859133	119.3156486	24.97293572	70.28020456	76.85500398	72.37564779	31.963191	76.96459284	28.44834398	47.01502316
ZNF610	0	0	8.675652885	7.014648863	0	0	0	0	0	19.90330314	4.654833641	9.783634684	3.951158886	0
ZNF611	4.531597131	9.435303528	8.675652885	5.611719091	12.56391763	15.90875315	29.65536116	24.9381371	2.650172551	0	19.23997905	16.95830012	8.692549548	0
ZNF613	0.566449641	0	0	8.417578636	6.70075607	0	7.804042411	0	34.45224316	23.52208553	2.792900185	1.956726937	7.112085994	0
ZNF614	2.549023386	9.435303528	15.61617519	9.820508408	9.213539597	19.88594144	14.82768058	18.13682698	5.300345102	10.85634717	6.516767098	0.652242312	14.22417199	5.597026566
ZNF615	3.115473027	4.193468234	0	11.22343818	6.70075607	0	9.364850894	0	0	7.237564779	16.13675662	11.74036162	7.112085994	7.835837193
ZNF616	0	0	0	6.313183977	0	19.88594144	0	20.40393036	2.650172551	3.618782389	0	0	3.951158886	44.77621253
ZNF618	4.531597131	5.241835293	0.867565288	3.507324432	6.70075607	5.965782432	3.902021206	58.9446877	53.00345102	12.66573836	10.8612785	9.783634684	17.3850991	34.70156471
ZNF619	9.912868723	11.53203764	30.3647851	14.02929773	13.40151214	0	3.902021206	0	0	18.09391195	1.551611214	3.261211561	3.160927109	23.50751158
ZNF620	0.849674462	11.53203764	0	9.119043522	0	5.965782432	0	2.267103373	0	0	5.275478127	3.913453873	0	0
ZNF621	30.02183099	34.59611293	56.39174375	32.96884966	35.17896937	0	42.14182902	38.54075734	23.85155296	10.85634717	31.03222427	28.69866174	44.25297952	22.38810626
ZNF622	2.265798565	11.53203764	0.867565288	3.507324432	0	0	10.14525513	0	0	12.66573836	1.241288971	9.131392371	0	8.955242506
ZNF623	0	0	0	4.910254204	0	0	3.121616965	0	0	3.618782389	2.172255699	0	3.160927109	0
ZNF624	8.213519799	0	8.675652885	0.701464886	7.538350579	17.8973473	10.92565938	0	0	12.66573836	8.378700554	7.174665435	0	0
ZNF626	2.265798565	0	14.7486099	11.92490307	0.837594509	0	17.94929755	15.86972361	0	0	7.758056069	18.91502706	0	31.34334877
ZNF627	6.797395696	10.48367059	6.072957019	0	0	0	8.584446653	0	10.6006902	0	4.654833641	0.652242312	0	1.119405313
